PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
28013141|ab|6|28013141||CONCLUSIONS|RESULTS|The pH of the culture media was effectively sustained at optimal levels (pH 7-8) through a buffering system created by the dissolved CO2.
28013141|ab|7|28013141||BACKGROUND|CONCLUSIONS|The novel approach can reduce the process nutrient/metal requirement and enhance the environmental and financial performance of hydrogenotrophic methanogenesis for renewable energy storage.
29803539|ab|1|29803539|BACKGROUND|OBJECTIVE|BACKGROUND|Prompt management of side effects is critical to supporting adherence to antiretroviral (ARV) medication.
29803539|ab|2|29803539|OBJECTIVE|METHODS|OBJECTIVE|This study examines the impact of presenting side effect information using simple text combined with pictograms on sustained knowledge of ARV side effects over three months.
29803539|ab|3|29803539|METHOD|METHODS|METHODS|Previously designed side effect pictograms, combined with simple text, were incorporated into a side effects panel within an ARV information leaflet.
29803539|ab|4|29803539|METHOD|METHODS|METHODS|In a randomised controlled study, 116 limited literacy HIV patients taking ARVs were randomly allocated to either control (standard care) or intervention groups (standard care plus illustrated information).
29803539|ab|5|29803539|METHOD|METHODS|METHODS|Side effect knowledge was assessed at baseline, and intervention patients received the illustrated leaflet.
29803539|ab|6|29803539|METHOD|METHODS|METHODS|Knowledge was re-tested at one and three months.
29803539|ab|7|29803539|METHOD|RESULTS|METHODS|Interpretation of side effect pictograms was evaluated at one month.
29803539|ab|8|29803539|RESULTS|RESULTS|RESULTS|In intervention patients, mean side effect knowledge increased from 45.9% (baseline) to 95.7% (three months; p<0.0001), and pictogram interpretation was good.
29803539|ab|9|29803539|RESULTS|RESULTS|RESULTS|Knowledge did not change significantly in the control group.
29803539|ab|10|29803539|RESULTS|CONCLUSIONS|RESULTS|All found the pictograms clear and useful, and endorsed their routine use.
29803539|ab|11|29803539|CONCLUSIONS|BACKGROUND|CONCLUSIONS|Providing patients with simple written information containing pictograms on ARV side effects significantly improved side effect knowledge, sustained over time, in limited literacy, rural South African HIV patients.
29955135|ab|1|29955135|BACKGROUND|BACKGROUND|BACKGROUND|Second-line treatment options for advanced head and neck squamous cell carcinoma (HNSCC) are limited.
29955135|ab|2|29955135|BACKGROUND|METHODS|OBJECTIVE|The phase Ib KEYNOTE-012 study evaluated the safety and the efficacy of pembrolizumab for the treatment of HNSCC after long-term follow-up.
29955135|ab|3|29955135|METHODS|METHODS|METHODS|Multi-centre, non-randomised trial included two HNSCC cohorts (initial and expansion) in which 192 patients were eligible.
29955135|ab|4|29955135|METHODS|METHODS|METHODS|Patients received pembrolizumab 10 mg/kg every 2 weeks (initial cohort; N = 60) or 200 mg every 3 weeks (expansion cohort; N = 132).
29955135|ab|5|29955135|METHODS|RESULTS|METHODS|Co-primary endpoints were safety and overall response rate (ORR; RECIST v1.1; central imaging vendor review).
29955135|ab|6|29955135|RESULTS|RESULTS|METHODS|Median follow-up was 9 months (range, 0.2-32).
29955135|ab|7|29955135|RESULTS|RESULTS|RESULTS|Treatment-related adverse events (AEs) of any grade and grade 3/4 occurred in 123 (64%) and 24 (13%) patients, respectively.
29955135|ab|8|29955135|RESULTS|RESULTS|RESULTS|No deaths were attributed to treatment-related AEs.
29955135|ab|9|29955135|RESULTS|RESULTS|RESULTS|ORR was 18% (34/192; 95% CI, 13-24%).
29955135|ab|10|29955135|RESULTS|RESULTS|RESULTS|Median response duration was not reached (range, 2+ to 30+ months); 85% of responses lasted >/=6 months.
29955135|ab|11|29955135|RESULTS|CONCLUSIONS|RESULTS|Overall survival at 12 months was 38%.
29955135|ab|12|29955135|CONCLUSIONS|BACKGROUND|CONCLUSIONS|Some patients received 2 years of treatment and the responses were ongoing for more than 30 months; the durable anti-tumour activity and tolerable safety profile, observed with long-term follow-up, support the use of pembrolizumab as a treatment for recurrent/metastatic HNSCC.
29799328|ab|1|29799328|BACKGROUND|BACKGROUND|BACKGROUND|The median age at renal cell carcinoma (RCC) diagnosis is 64 years.
29799328|ab|2|29799328|BACKGROUND|OBJECTIVE|BACKGROUND|However, few studies have assessed the real-world time on treatment (TOT), health resource utilization (HRU), costs, or treatment compliance associated with targeted therapy use among patients in this age group with RCC.
29799328|ab|3|29799328|OBJECTIVE|METHODS|OBJECTIVE|To assess the HRU, costs, and compliance during TOT among Medicare patients aged >/= 65 years with advanced RCC (aRCC) who initiated first targeted therapy with pazopanib or sunitinib.
29799328|ab|4|29799328|METHODS|METHODS|METHODS|Patients with aRCC were identified in the 100% Medicare + Part D databases administered by the Centers for Medicare & Medicaid Services.
29799328|ab|5|29799328|METHODS|METHODS|METHODS|Eligible patients initiated first targeted therapy with sunitinib or pazopanib (index drug) on or after their first diagnosis of secondary neoplasm between October 19, 2009, and January 1, 2014, and were aged >/= 65 years as of 1 year before first targeted therapy initiation (index date).
29799328|ab|6|29799328|METHODS|METHODS|METHODS|Included patients were stratified into pazopanib and sunitinib cohorts based on first targeted therapy and matched 1:1 on baseline characteristics using propensity scores.
29799328|ab|7|29799328|METHODS|METHODS|METHODS|TOT was defined as the time from the index date to treatment discontinuation (prescription gap > 90 days) or death.
29799328|ab|8|29799328|METHODS|METHODS|METHODS|Compliance was defined as the ratio of drug supply days to TOT.
29799328|ab|9|29799328|METHODS|METHODS|METHODS|Monthly all-cause costs and costs associated with RCC diagnosis (medical and pharmacy in 2015 U.S. dollars) and HRU (inpatient [admissions, readmissions, and days], outpatient, and emergency room visits) were assessed in the 1-year post-index period during TOT.
29799328|ab|10|29799328|METHODS|RESULTS|METHODS|Matched cohorts' TOT was compared using Kaplan-Meier analyses and univariable Cox models, and compliance, HRU, and costs were compared using Wilcoxon signed-rank tests.
29799328|ab|11|29799328|RESULTS|RESULTS|RESULTS|Of 1,711 included patients, 526 initiated pazopanib and 1,185 initiated sunitinib.
29799328|ab|12|29799328|RESULTS|RESULTS|RESULTS|Before matching, more patients in the pazopanib cohort were white, diagnosed in 2010-2014 versus 2006-2009, and had lung metastases compared with the sunitinib cohort (all P < 0.05).
29799328|ab|13|29799328|RESULTS|RESULTS|RESULTS|The pazopanib cohort also had higher mean outpatient visits and costs but lower mean total all-cause pharmacy costs, than the sunitinib cohort (all P < 0.05).
29799328|ab|14|29799328|RESULTS|RESULTS|RESULTS|After matching, the pazopanib and sunitinib cohorts had similar characteristics (mean age 75 years, 58% male, and Charlson Comorbidity Index score of 9.2 in both cohorts) and median TOT (4.8 and 4.1 months, respectively).
29799328|ab|15|29799328|RESULTS|RESULTS|RESULTS|Among the 522 matched pairs, pazopanib was associated with significantly lower total all-cause health care costs ($8,527 vs. $10,924, respectively [mean difference = $2,397]); total medical costs ($3,991 vs. $5,881, respectively, [$1,890]); and inpatient costs ($2,040 vs. $3,731, respectively, [$1,692]; all P < 0.01) compared with sunitinib.
29799328|ab|16|29799328|RESULTS|RESULTS|RESULTS|Patients receiving pazopanib had significantly fewer inpatient admissions (0.179 vs. 0.289, respectively) and days (1.063 vs. 1.904, respectively; both P < 0.01) than patients receiving sunitinib.
29799328|ab|17|29799328|RESULTS|CONCLUSIONS|RESULTS|Mean treatment compliance was lower for the pazopanib versus sunitinib cohort (0.91 vs. 0.94, respectively; P < 0.01).
29799328|ab|18|29799328|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|In this retrospective analysis of Medicare patients with aRCC from a TOT perspective, first targeted therapy with pazopanib was associated with significantly lower all-cause health care costs and HRU, but lower compliance, compared with sunitinib.
29799328|ab|19|29799328|CONCLUSIONS|CONCLUSIONS|NONE|Funding for this research was provided by Novartis Pharmaceuticals.
29799328|ab|20|29799328|CONCLUSIONS|CONCLUSIONS|NONE|The sponsor was involved in all stages of the study's conduct and reporting.
29799328|ab|21|29799328|CONCLUSIONS|CONCLUSIONS|NONE|Vogelzang has been a consultant for Novartis, Amgen, Celgene, Medivation, Eisai, Exelixis, and Roche; has spoken at Novartis, Astellas, Johnson and Johnson, Pfizer, Dendreon, Bayer/Algeta, GSK, and Veridex/Janssen; and has received research support from Novartis, Bayer, Exelixis, Progenics, Bavarian Nordic, and Viamet.
29799328|ab|22|29799328|CONCLUSIONS|CONCLUSIONS|NONE|Pal has been a consultant for Novartis, Pfizer, Aveo, Dendreon, and Myriad and has spoken at Novartis, Pfizer and Medivation.
29799328|ab|23|29799328|CONCLUSIONS|CONCLUSIONS|NONE|Agarwal has been a consultant or advisor for Novartis, Pfizer, Exelixis, Cerulean Pharma, Medivation, Eisai, and Argos Therapeutics.
29799328|ab|24|29799328|CONCLUSIONS|CONCLUSIONS|NONE|Swallow, Peeples, Zichlin, and Meiselbach are employees of Analysis Group, which received consultancy fees from Novartis for this project.
29799328|ab|25|29799328|CONCLUSIONS|CONCLUSIONS|NONE|Li was an employee of Analysis Group during the conduct of this study.
29799328|ab|26|29799328|CONCLUSIONS|CONCLUSIONS|NONE|Ghate is an employee of Novartis and owns stock/stock options.
29799328|ab|27|29799328|CONCLUSIONS|CONCLUSIONS|NONE|Perez was an employee of Novartis during the conduct of this study.
29799328|ab|28|29799328|CONCLUSIONS|CONCLUSIONS|NONE|A synopsis of the economic outcomes was presented at the Academy of Managed Care Pharmacy Nexus 2017 in Denver, Colorado, during March 27-30, 2017.
29799328|ab|29|29799328|CONCLUSIONS|METHODS|NONE|A synopsis of the clinical outcomes was presented at the 22nd ISPOR Annual International Meeting in Boston, Massachusetts, during May 20-24, 2017.
27752801|ab|1|27752801||OBJECTIVE|METHODS|Glycosaminoglycans (GAGs) were prepared from the muscular stomach or gizzard of the chicken.
27752801|ab|2|27752801||METHODS|BACKGROUND|The content of GAGs on a dry weight basis contains 0.4 wt.% a typical value observed for a muscle tissue.
27752801|ab|3|27752801||RESULTS|RESULTS|The major GAG components were chondroitin-6-sulfate and chondroitin-4-sulfate (~64 %) of molecular weight 21-22 kDa.
27752801|ab|4|27752801||RESULTS|RESULTS|Hyaluronan (~24 %) had a molecular weight 120 kDa.
27752801|ab|5|27752801||CONCLUSIONS|RESULTS|Smaller amounts (12 %) of heparan sulfate was also present which was made of more highly sulfated chains of molecular weight of 21-22 kDa and a less sulfated low molecular weight (< 10 kDa) heterogeneous partially degraded heparan sulfate.
27752801|ab|6|27752801||OBJECTIVE|CONCLUSIONS|Chicken gizzard represents an inexpensive and readily available source of muscle tissue-derived GAGs.
29953998|ab|1|29953998|OBJECTIVES|METHODS|OBJECTIVE|Feasibility study to evaluate the efficacy and safety of Adjustable Transobturator Male System (ATOMS) after failed surgical devices for male stress urinary incontinence (SUI).
29953998|ab|2|29953998|MATERIALS AND METHODS|METHODS|METHODS|Thirty patients were implanted with ATOMS after they were implanted with surgical device/s previously.
