PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
29935405|ab|2|29935405|BACKGROUND|BACKGROUND|BACKGROUND|Despite its potential advantageous effects on learning, little is known about its actual effects on students' learning from students' and educators' perspectives.
29935405|ab|3|29935405|OBJECTIVES|OBJECTIVE|OBJECTIVE|To understand students' learning through small group work from the perspectives of students and educators.
29935405|ab|4|29935405|DESIGN|METHODS|METHODS|A qualitative study with focus group interviews was carried out.
29935405|ab|5|29935405|METHODS|METHODS|METHODS|Semi-structured interviews with open-ended questions were performed with 13 undergraduate nursing students and 10 educators.
29935405|ab|6|29935405|RESULTS|RESULTS|RESULTS|Four main themes, "initiative learning", "empowerment of interactive group dynamics", "factors for creating effective learning environment", and "barriers influencing students' learning", were derived regarding students' learning in small group work based on the perspectives of the participants.
29935405|ab|7|29935405|RESULTS|RESULTS|RESULTS|The results showed the importance of learning attitudes of students in individual and group learning.
29935405|ab|8|29935405|RESULTS|RESULTS|RESULTS|Factors for creating an effective learning environment, including preference for forming groups, effective group size, and adequacy of discussion, facilitate students' learning with the enhancement of learning engagement in small group work.
29935405|ab|9|29935405|RESULTS|RESULTS|RESULTS|The identified barriers, such as "excessive group work", "conflicts", and "passive team members" can reduce students' motivation and enjoyment of learning.
29935405|ab|10|29935405|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Small group work is recognized as an effective teaching method for knowledge enhancement and skill development in nursing education.
29935405|ab|11|29935405|CONCLUSION|CONCLUSIONS|CONCLUSIONS|All identified themes are important to understand the initiatives of students and group learning, factors influencing an effective learning environment, and barriers hindering students' learning.
29935405|ab|12|29935405|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Nurse educators should pay more attention to the factors that influence an effective learning environment and reduce students' commitment and group dynamics.
29935405|ab|13|29935405|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Moreover, students may need further support to reduce barriers that impede students' learning motivation and enjoyment.
29954254|ab|1|29954254|CONTEXT|BACKGROUND|BACKGROUND|Although uterine fibroids (UFs) continue to place a major burden on female reproductive health, the mechanisms behind their origin remain undetermined.
29954254|ab|2|29954254|CONTEXT|BACKGROUND|BACKGROUND|Normal myometrial stem cells may be transformed into tumor-initiating stem cells, causing UFs, due to unknown causes of somatic mutations in MED12, found in up to 85% of sporadically formed UFs.
29954254|ab|3|29954254|CONTEXT|BACKGROUND|BACKGROUND|It is well established in other tumor types that defective DNA repair increases the risk of such tumorigenic somatic mutations, mechanisms not yet studied in UFs.
29954254|ab|4|29954254|OBJECTIVE|OBJECTIVE|OBJECTIVE|To examine the putative cause(s) of this stem cell transformation, we analyzed DNA repair within stem cells from human UFs compared to those from adjacent myometrium to determine whether DNA repair in fibroid stem cells is compromised.
29954254|ab|5|29954254|DESIGN|METHODS|METHODS|Human fibroid (F) and adjacent myometrial (Myo) stem cells were isolated from fresh tissues, and gene expression relating to DNA repair was analyzed.
29954254|ab|6|29954254|DESIGN|METHODS|METHODS|Fibroid stem cells differentially expressed DNA repair genes related to DNA double- (DSBs) and single-strand breaks.
29954254|ab|7|29954254|DESIGN|METHODS|METHODS|DNA damage was measured using alkaline comet assay.
29954254|ab|8|29954254|DESIGN|METHODS|METHODS|Additionally, DNA DSBs were induced in these stem cells and DNA DSB repair evaluated (1) by determining changes in phosphorylation of DNA DSB-related proteins and (2) by determining differences in gamma-H2AX foci formation and relative DNA repair protein RAD50 expression.
29954254|ab|9|29954254|RESULTS|RESULTS|RESULTS|Overall, F stem cells demonstrated increased DNA damage and altered DNA repair gene expression and signaling, suggesting that human F stem cells demonstrate impaired DNA repair.
29954254|ab|10|29954254|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Compromised F stem cell DNA repair may contribute to further mutagenesis and, consequently, further growth and propagation of UF tumors.
29898042|ab|1|29898042|BACKGROUND|BACKGROUND|BACKGROUND|Recent studies have shown a lower prevalence of metabolic syndrome (MSyn) in vegetarians (VEG) despite the inconclusive evidence from others.
29898042|ab|2|29898042|OBJECTIVE|OBJECTIVE|OBJECTIVE|To verify the association between diet and other lifestyle characteristics and the prevalence of MSyn, cardiovascular risk factors (CRF), and Framingham Risk Score (FRS) in apparently healthy VEG and omnivorous (OMN) men.
29898042|ab|3|29898042|METHODS|METHODS|METHODS|In this cross-sectional study, 88 apparently healthy men >/= 35 years, 44 VEG and 44 OMN, were assessed for anthropometric data, blood pressure, blood lipids, glucose, C-reactive protein (CRP) and FRS.
29898042|ab|4|29898042|METHODS|METHODS|METHODS|To test the association between lifestyle and MSyn, Student t test, chi-square test, and multiple logistic regression model were used.
29898042|ab|5|29898042|METHODS|METHODS|METHODS|A significance level of 5% was considered in all statistical analyses.
29898042|ab|6|29898042|RESULTS|RESULTS|RESULTS|Several CRF were significantly lower in VEG than in OMN: body mass index, systolic blood pressure, diastolic blood pressure, fasting serum total cholesterol, LDL-cholesterol, apolipoprotein b, glucose, and glycated hemoglobin (all p < 0.05).
29898042|ab|7|29898042|RESULTS|RESULTS|RESULTS|The FRS mean was lower in VEG than in OMN (2.98 +/- 3.7 vs 4.82 +/- 4.8, p = 0.029).
29898042|ab|8|29898042|RESULTS|RESULTS|RESULTS|The percentage of individuals with MSyn was higher among OMN than among VEG (52.3 vs.15.9%) (p < 0.001).
29898042|ab|9|29898042|RESULTS|RESULTS|RESULTS|The OMN diet was associated with MSyn (OR: 6.28 95%CI 2.11-18.71) and alterations in most MSyn components in the multiple regression model independently of caloric intake, age and physical activity.
29898042|ab|10|29898042|CONCLUSION|CONCLUSIONS|CONCLUSIONS|The VEG diet was associated with lower CRF, FRS and percentage of individuals with MSyn.
29957864|ab|1|29957864|BACKGROUND AND OBJECTIVES|OBJECTIVE|BACKGROUND|Reducing readmissions is an important quality improvement metric.
29957864|ab|2|29957864|BACKGROUND AND OBJECTIVES|OBJECTIVE|OBJECTIVE|We sought to investigate patterns of 90-day readmission after hepato-pancreatic (HP) procedures.
29957864|ab|3|29957864|METHODS|METHODS|METHODS|The Nationwide Readmissions Database (NRD) was used to identify patients undergoing HP procedures between 2010 and 2014.
29957864|ab|4|29957864|METHODS|METHODS|METHODS|Patients were stratified according to benign versus malignant HP diagnoses and as index (same hospital as operation) versus non-index (different hospital) readmissions.
29957864|ab|5|29957864|RESULTS|RESULTS|RESULTS|Among the 41 059 patients who underwent HP procedures, 26 563 (65%) underwent a liver resection while 14 496 (35%) pancreatic resection.
29957864|ab|6|29957864|RESULTS|RESULTS|RESULTS|Among all patients, 11 902 (29%) had a benign diagnosis versus 29 157 (71%) who had a cancer diagnosis.
29957864|ab|7|29957864|RESULTS|RESULTS|RESULTS|Overall 90-day readmission was 22% (n = 8 998) with a slight increase in readmissions among patients with a malignant (n = 6 655;23%) versus benign (n = 2 343;20%) diagnosis (P < 0.001).
29957864|ab|8|29957864|RESULTS|RESULTS|RESULTS|Readmission to an index hospital was more common (n = 7 316 81%) versus a non-index hospital (n = 1 682 19%).
29957864|ab|9|29957864|RESULTS|RESULTS|RESULTS|Non-index hospital readmissions were more frequent among patients with malignant HP diagnoses (OR, 1.41;P = 0.001).
29957864|ab|10|29957864|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Up to one in four patients were readmitted after HP surgery.
29957864|ab|11|29957864|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Late readmission was more common among patients with a cancer-diagnosis.
29957864|ab|12|29957864|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|While most readmissions occurred at the index hospital, 19% of all readmissions occurred at a non-index hospital and were more frequent among patients with malignant diagnoses.
21325707|ab|1|21325707||BACKGROUND|BACKGROUND|In computed tomography there are different situations where reconstruction has to be performed with limited raw data.
21325707|ab|2|21325707||BACKGROUND|BACKGROUND|In the past few years it has been shown that algorithms which are based on compressed sensing theory are able to handle incomplete datasets quite well.
21325707|ab|3|21325707||BACKGROUND|BACKGROUND|As a cost function these algorithms use the l(1)-norm of the image after it has been transformed by a sparsifying transformation.
21325707|ab|4|21325707||OBJECTIVE|BACKGROUND|This yields to an inequality-constrained convex optimization problem.
21325707|ab|5|21325707||BACKGROUND|BACKGROUND|Due to the large size of the optimization problem some heuristic optimization algorithms have been proposed in the past few years.
21325707|ab|6|21325707||BACKGROUND|BACKGROUND|The most popular way is optimizing the raw data and sparsity cost functions separately in an alternating manner.
21325707|ab|7|21325707||OBJECTIVE|OBJECTIVE|In this paper we will follow this strategy and present a new method to adapt these optimization steps.
21325707|ab|8|21325707||RESULTS|METHODS|Compared to existing methods which perform similarly, the proposed method needs no a priori knowledge about the raw data consistency.
21325707|ab|9|21325707||RESULTS|METHODS|It is ensured that the algorithm converges to the lowest possible value of the raw data cost function, while holding the sparsity constraint at a low value.
21325707|ab|10|21325707||METHODS|METHODS|This is achieved by transferring the step-size determination of both optimization procedures into the raw data domain, where they are adapted to each other.
21325707|ab|11|21325707||METHODS|METHODS|To evaluate the algorithm, we process measured clinical datasets.
